time,odom_x,odom_y,fused_x,fused_y,lidar_avg
1763897310590,1.24874,0.459015,1.24874,0.459015,
1763897310616,1.24874,0.459015,1.24874,0.459015,
1763897310653,1.24874,0.459015,1.24874,0.459015,
1763897310691,1.24874,0.459016,1.24874,0.459016,
1763897310733,1.24873,0.459016,1.24873,0.459016,
1763897310771,1.24873,0.459017,1.24873,0.459017,
1763897310806,1.24873,0.459017,1.24873,0.459017,
1763897310842,1.24873,0.459017,1.24873,0.459017,
1763897310901,1.24873,0.459018,1.24873,0.459018,
1763897310931,1.24873,0.459018,1.24873,0.459018,
1763897310967,1.24873,0.459019,1.24873,0.459019,
1763897311009,1.24873,0.459019,1.24873,0.459019,
1763897311046,1.24872,0.45902,1.24872,0.45902,
1763897311094,1.24872,0.45902,1.24872,0.45902,
1763897311136,1.24872,0.45902,1.24872,0.45902,
1763897311164,1.24872,0.459021,1.24872,0.459021,
1763897311209,1.24872,0.459021,1.24872,0.459021,
1763897311246,1.24872,0.459021,1.24872,0.459021,
1763897311280,1.24872,0.459022,1.24872,0.459022,
1763897311319,1.24872,0.459022,1.24872,0.459022,
1763897311359,1.24871,0.459023,1.24871,0.459023,
1763897311390,1.24871,0.459023,1.24871,0.459023,
1763897311425,1.24871,0.459023,1.24871,0.459023,
1763897311459,1.24871,0.459024,1.24871,0.459024,
1763897311504,1.24871,0.459024,1.24871,0.459024,
1763897311544,1.24871,0.459025,1.24871,0.459025,
1763897311596,1.24871,0.459025,1.24871,0.459025,
1763897311621,1.24871,0.459025,1.24871,0.459025,
1763897311655,1.2487,0.459026,1.2487,0.459026,
1763897311690,1.2487,0.459026,1.2487,0.459026,
1763897311731,1.2487,0.459027,1.2487,0.459027,
1763897311773,1.2487,0.459027,1.2487,0.459027,
1763897311815,1.2487,0.459027,1.2487,0.459027,
1763897311851,1.2487,0.459028,1.2487,0.459028,
1763897311885,1.2487,0.459028,1.2487,0.459028,
1763897311924,1.2487,0.459029,1.2487,0.459029,
1763897311964,1.24869,0.459029,1.24869,0.459029,
1763897312013,1.24869,0.459029,1.24869,0.459029,
1763897312046,1.24869,0.45903,1.24869,0.45903,
1763897312086,1.24869,0.45903,1.24869,0.45903,
1763897312110,1.24869,0.459031,1.24869,0.459031,
1763897312146,1.24869,0.459031,1.24869,0.459031,
1763897312180,1.24869,0.459031,1.24869,0.459031,
1763897312227,1.24869,0.459032,1.24869,0.459032,
1763897312268,1.24868,0.459032,1.24868,0.459032,
1763897312290,1.24868,0.459033,1.24868,0.459033,
1763897312330,1.24868,0.459033,1.24868,0.459033,
1763897312368,1.24868,0.459033,1.24868,0.459034,
1763897312410,1.24868,0.459034,1.24868,0.459034,
1763897312455,1.24868,0.459034,1.24868,0.459034,
1763897312485,1.24868,0.459034,1.24868,0.459034,
1763897312521,1.24867,0.459035,1.24867,0.459035,
1763897312559,1.24867,0.459035,1.24867,0.459035,
1763897312597,1.24867,0.459036,1.24867,0.459036,
1763897312625,1.24867,0.459036,1.24867,0.459036,
1763897312663,1.24867,0.459037,1.24867,0.459037,
1763897312707,1.24867,0.459037,1.24867,0.459037,
1763897312744,1.24867,0.459037,1.24867,0.459037,
1763897312777,1.24867,0.459038,1.24867,0.459038,
1763897312825,1.24867,0.459038,1.24867,0.459038,
1763897312867,1.24866,0.459039,1.24866,0.459039,
1763897312892,1.24866,0.459039,1.24866,0.459039,
1763897312929,1.24866,0.459039,1.24866,0.459039,
1763897312976,1.24866,0.45904,1.24866,0.45904,
1763897313009,1.24866,0.45904,1.24866,0.45904,
1763897313053,1.24866,0.459041,1.24866,0.459041,
1763897313086,1.24866,0.459041,1.24866,0.459041,
1763897313119,1.24866,0.459041,1.24866,0.459041,
1763897313153,1.24865,0.459042,1.24865,0.459042,
1763897313192,1.24865,0.459042,1.24865,0.459042,
1763897313229,1.24865,0.459043,1.24865,0.459043,
1763897313274,1.24865,0.459043,1.24865,0.459043,
1763897313313,1.24865,0.459043,1.24865,0.459043,
1763897313345,1.24865,0.459044,1.24865,0.459044,
1763897313390,1.24865,0.459044,1.24865,0.459044,
1763897313432,1.24865,0.459045,1.24865,0.459045,
1763897313463,1.24864,0.459045,1.24864,0.459045,
1763897313503,1.24864,0.459045,1.24864,0.459045,
1763897313547,1.24864,0.459046,1.24864,0.459046,
1763897313593,1.24864,0.459046,1.24864,0.459046,
1763897313643,1.24864,0.459046,1.24864,0.459046,
1763897313677,1.24864,0.459047,1.24864,0.459047,
1763897313710,1.24864,0.459047,1.24864,0.459047,
1763897313749,1.24863,0.459048,1.24863,0.459048,
1763897313780,1.24863,0.459048,1.24863,0.459048,
1763897313813,1.24863,0.459049,1.24863,0.459049,
1763897313852,1.24863,0.459049,1.24863,0.459049,
1763897313888,1.24863,0.459049,1.24863,0.459049,
1763897313923,1.24863,0.45905,1.24863,0.45905,
1763897313961,1.24863,0.45905,1.24863,0.45905,
1763897314003,1.24863,0.45905,1.24863,0.459051,
1763897314039,1.24862,0.459051,1.24862,0.459051,
1763897314094,1.24862,0.459051,1.24862,0.459051,
1763897314124,1.24862,0.459052,1.24862,0.459052,
1763897314166,1.24862,0.459052,1.24862,0.459052,
1763897314209,1.24862,0.459053,1.24862,0.459053,
1763897314254,1.24862,0.459053,1.24862,0.459053,
1763897314285,1.24862,0.459053,1.24862,0.459053,
1763897314328,1.24862,0.459054,1.24862,0.459054,
1763897314364,1.24861,0.459054,1.24861,0.459054,
1763897314401,1.24861,0.459055,1.24861,0.459055,
1763897314438,1.24861,0.459055,1.24861,0.459055,
1763897314473,1.24861,0.459056,1.24861,0.459055,
1763897314508,1.24861,0.459056,1.24861,0.459056,
1763897314548,1.24861,0.459056,1.24861,0.459056,
1763897314580,1.24861,0.459057,1.24861,0.459057,
1763897314619,1.24861,0.459057,1.24861,0.459057,
1763897314656,1.2486,0.459057,1.2486,0.459057,
1763897314699,1.2486,0.459058,1.2486,0.459058,
1763897314747,1.2486,0.459058,1.2486,0.459058,
1763897314770,1.2486,0.459059,1.2486,0.459059,
1763897314816,1.2486,0.459059,1.2486,0.459059,
1763897314854,1.2486,0.459059,1.2486,0.459059,
1763897314884,1.2486,0.45906,1.2486,0.45906,
1763897314919,1.2486,0.45906,1.2486,0.45906,
1763897314957,1.24859,0.459061,1.24859,0.45906,
1763897314997,1.24859,0.459061,1.24859,0.459061,
1763897315037,1.24859,0.459062,1.24859,0.459061,
1763897315083,1.24859,0.459062,1.24859,0.459062,
1763897315115,1.24859,0.459062,1.24859,0.459062,
1763897315166,1.24859,0.459062,1.24859,0.459063,
1763897315204,1.24859,0.459063,1.24859,0.459063,
1763897315235,1.24859,0.459063,1.24859,0.459063,
1763897315269,1.24858,0.459064,1.24858,0.459064,
1763897315322,1.24858,0.459064,1.24858,0.459064,
1763897315349,1.24858,0.459065,1.24858,0.459065,
1763897315381,1.24858,0.459065,1.24858,0.459065,
1763897315416,1.24858,0.459065,1.24858,0.459065,
1763897315459,1.24858,0.459066,1.24858,0.459066,
1763897315493,1.24858,0.459066,1.24858,0.459066,
1763897315533,1.24858,0.459066,1.24858,0.459066,
1763897315575,1.24857,0.459067,1.24857,0.459067,
1763897315622,1.24857,0.459067,1.24857,0.459067,
1763897315651,1.24857,0.459068,1.24857,0.459068,
1763897315684,1.24857,0.459068,1.24857,0.459068,
1763897315722,1.24857,0.459069,1.24857,0.459069,
1763897315763,1.24857,0.459069,1.24857,0.459069,
1763897315800,1.24857,0.459069,1.24857,0.459069,
1763897315840,1.24857,0.45907,1.24857,0.45907,
1763897315878,1.24856,0.45907,1.24856,0.45907,
1763897315921,1.24856,0.459071,1.24856,0.459071,
1763897315950,1.24856,0.459071,1.24856,0.459071,
1763897316000,1.24856,0.459071,1.24856,0.459071,
1763897316042,1.24856,0.459072,1.24856,0.459072,
1763897316082,1.24856,0.459072,1.24856,0.459072,
1763897316120,1.24856,0.459073,1.24856,0.459073,
1763897316152,1.24856,0.459073,1.24856,0.459073,
1763897316199,1.24855,0.459073,1.24855,0.459073,
1763897316231,1.24855,0.459074,1.24855,0.459074,
1763897316266,1.24855,0.459074,1.24855,0.459074,
1763897316303,1.24855,0.459075,1.24855,0.459075,
1763897316336,1.24855,0.459075,1.24855,0.459075,
1763897316377,1.24855,0.459075,1.24855,0.459075,
1763897316420,1.24855,0.459076,1.24855,0.459076,
1763897316454,1.24855,0.459076,1.24855,0.459076,
1763897316496,1.24854,0.459077,1.24854,0.459077,
1763897316533,1.24854,0.459077,1.24854,0.459077,
1763897316567,1.24854,0.459077,1.24854,0.459077,
1763897316597,1.24854,0.459078,1.24854,0.459078,
1763897316640,1.24854,0.459078,1.24854,0.459078,
1763897316678,1.24854,0.459079,1.24854,0.459079,
1763897316728,1.24854,0.459079,1.24854,0.459079,
1763897316763,1.24854,0.459079,1.24854,0.459079,
1763897316796,1.24853,0.45908,1.24853,0.45908,
1763897316832,1.24853,0.45908,1.24853,0.45908,
1763897316871,1.24853,0.459081,1.24853,0.459081,
1763897316910,1.24853,0.459081,1.24853,0.459081,
1763897316953,1.24853,0.459081,1.24853,0.459081,
1763897316989,1.24853,0.459082,1.24853,0.459082,
1763897317027,1.24853,0.459082,1.24853,0.459082,
1763897317065,1.24853,0.459083,1.24853,0.459083,
1763897317116,1.24852,0.459083,1.24852,0.459083,
1763897317154,1.24852,0.459083,1.24852,0.459083,
1763897317189,1.24852,0.459084,1.24852,0.459084,
1763897317224,1.24852,0.459084,1.24852,0.459084,
1763897317255,1.24852,0.459084,1.24852,0.459084,
1763897317285,1.24852,0.459085,1.24852,0.459085,
1763897317327,1.24852,0.459085,1.24852,0.459085,
1763897317361,1.24852,0.459086,1.24852,0.459086,
1763897317399,1.24851,0.459086,1.24851,0.459086,
1763897317436,1.24851,0.459086,1.24851,0.459086,
1763897317485,1.24851,0.459087,1.24851,0.459087,
1763897317516,1.24851,0.459087,1.24851,0.459087,
1763897317550,1.24851,0.459088,1.24851,0.459088,
1763897317578,1.24851,0.459088,1.24851,0.459088,
1763897317617,1.24851,0.459089,1.24851,0.459089,
1763897317658,1.24851,0.459089,1.24851,0.459089,
1763897317699,1.2485,0.459089,1.2485,0.459089,
1763897317738,1.2485,0.45909,1.2485,0.45909,
1763897317774,1.2485,0.45909,1.2485,0.45909,
1763897317819,1.2485,0.459091,1.2485,0.459091,
1763897317861,1.2485,0.459091,1.2485,0.459091,
1763897317889,1.2485,0.459091,1.2485,0.459091,
1763897317921,1.2485,0.459092,1.2485,0.459092,
1763897317965,1.2485,0.459092,1.2485,0.459092,
1763897317995,1.24849,0.459092,1.24849,0.459093,
1763897318032,1.24849,0.459093,1.24849,0.459093,
1763897318069,1.24849,0.459093,1.24849,0.459093,
1763897318108,1.24849,0.459094,1.24849,0.459094,
1763897318140,1.24849,0.459094,1.24849,0.459094,
1763897318177,1.24849,0.459094,1.24849,0.459094,
1763897318219,1.24849,0.459095,1.24849,0.459095,
1763897318253,1.24849,0.459095,1.24849,0.459095,
1763897318296,1.24848,0.459096,1.24848,0.459096,
1763897318329,1.24848,0.459096,1.24848,0.459096,
1763897318370,1.24848,0.459097,1.24848,0.459097,
1763897318404,1.24848,0.459097,1.24848,0.459097,
1763897318439,1.24848,0.459097,1.24848,0.459097,
1763897318494,1.24848,0.459098,1.24848,0.459098,
1763897318528,1.24848,0.459098,1.24848,0.459098,
1763897318569,1.24848,0.459098,1.24848,0.459099,
1763897318621,1.24847,0.459099,1.24847,0.459099,
1763897318654,1.24847,0.459099,1.24847,0.459099,
1763897318686,1.24847,0.4591,1.24847,0.4591,
1763897318716,1.24847,0.4591,1.24847,0.4591,
1763897318746,1.24847,0.459101,1.24847,0.459101,
1763897318797,1.24847,0.459101,1.24847,0.459101,
1763897318835,1.24847,0.459101,1.24847,0.459101,
1763897318857,1.24847,0.459102,1.24847,0.459102,
1763897318904,1.24846,0.459102,1.24846,0.459102,
1763897318943,1.24846,0.459103,1.24846,0.459103,
1763897318979,1.24846,0.459103,1.24846,0.459103,
1763897319018,1.24846,0.459103,1.24846,0.459103,
1763897319056,1.24846,0.459104,1.24846,0.459104,
1763897319091,1.24846,0.459104,1.24846,0.459104,
1763897319130,1.24846,0.459105,1.24846,0.459105,
1763897319165,1.24846,0.459105,1.24846,0.459105,
1763897319199,1.24845,0.459105,1.24845,0.459105,
1763897319235,1.24845,0.459106,1.24845,0.459106,
1763897319279,1.24845,0.459106,1.24845,0.459106,
1763897319306,1.24845,0.459107,1.24845,0.459107,
1763897319351,1.24845,0.459107,1.24845,0.459107,
1763897319392,1.24845,0.459107,1.24845,0.459107,
1763897319442,1.24845,0.459108,1.24845,0.459108,
1763897319467,1.24845,0.459108,1.24845,0.459108,
1763897319503,1.24844,0.459108,1.24844,0.459108,
1763897319531,1.24844,0.459109,1.24844,0.459109,
1763897319580,1.24844,0.459109,1.24844,0.459109,
1763897319617,1.24844,0.45911,1.24844,0.45911,
1763897319647,1.24844,0.45911,1.24844,0.45911,
1763897319685,1.24844,0.459111,1.24844,0.459111,
1763897319729,1.24844,0.459111,1.24844,0.459111,
1763897319771,1.24844,0.459111,1.24844,0.459111,
1763897319803,1.24843,0.459111,1.24843,0.459112,
1763897319841,1.24843,0.459112,1.24843,0.459112,
1763897319885,1.24843,0.459113,1.24843,0.459113,
1763897319917,1.24843,0.459113,1.24843,0.459113,
1763897319955,1.24843,0.459114,1.24843,0.459113,
1763897320001,1.24843,0.459114,1.24843,0.459114,
1763897320044,1.24843,0.459114,1.24843,0.459114,
1763897320077,1.24843,0.459114,1.24843,0.459114,
1763897320119,1.24842,0.459115,1.24842,0.459115,
1763897320164,1.24842,0.459115,1.24842,0.459115,
1763897320201,1.24842,0.459116,1.24842,0.459116,
1763897320232,1.24842,0.459116,1.24842,0.459116,
1763897320273,1.24842,0.459117,1.24842,0.459117,
1763897320315,1.24842,0.459117,1.24842,0.459117,
1763897320347,1.24842,0.459117,1.24842,0.459117,
1763897320387,1.24842,0.459118,1.24842,0.459118,
1763897320430,1.24841,0.459118,1.24841,0.459118,
1763897320463,1.24841,0.459118,1.24841,0.459118,
1763897320500,1.24841,0.459119,1.24841,0.459119,
1763897320534,1.24841,0.459119,1.24841,0.459119,
1763897320563,1.24841,0.45912,1.24841,0.45912,
1763897320621,1.24841,0.45912,1.24841,0.45912,
1763897320644,1.24841,0.459121,1.24841,0.459121,
1763897320679,1.24841,0.459121,1.24841,0.459121,
1763897320716,1.2484,0.459121,1.2484,0.459121,
1763897320749,1.2484,0.459122,1.2484,0.459122,
1763897320780,1.2484,0.459122,1.2484,0.459122,
1763897320816,1.2484,0.459122,1.2484,0.459122,
1763897320867,1.2484,0.459123,1.2484,0.459123,
1763897320903,1.2484,0.459123,1.2484,0.459123,
1763897320940,1.2484,0.459124,1.2484,0.459124,
1763897320987,1.2484,0.459124,1.2484,0.459124,
1763897321015,1.24839,0.459125,1.24839,0.459125,
1763897321057,1.24839,0.459125,1.24839,0.459125,
1763897321094,1.24839,0.459125,1.24839,0.459125,
1763897321137,1.24839,0.459126,1.24839,0.459126,
1763897321176,1.24839,0.459126,1.24839,0.459126,
1763897321206,1.24839,0.459127,1.24839,0.459127,
1763897321251,1.24839,0.459127,1.24839,0.459127,
1763897321287,1.24839,0.459127,1.24839,0.459127,
1763897321316,1.24838,0.459128,1.24838,0.459128,
1763897321352,1.24838,0.459128,1.24838,0.459128,
1763897321388,1.24838,0.459128,1.24838,0.459128,
1763897321425,1.24838,0.459129,1.24838,0.459129,
1763897321464,1.24838,0.459129,1.24838,0.459129,
1763897321500,1.24838,0.45913,1.24838,0.45913,
1763897321537,1.24838,0.45913,1.24838,0.45913,
1763897321567,1.24838,0.45913,1.24838,0.45913,
1763897321603,1.24837,0.459131,1.24837,0.459131,
1763897321650,1.24837,0.459131,1.24837,0.459131,
1763897321691,1.24837,0.459132,1.24837,0.459132,
1763897321714,1.24837,0.459132,1.24837,0.459132,
1763897321759,1.24837,0.459133,1.24837,0.459133,
1763897321794,1.24837,0.459133,1.24837,0.459133,
1763897321825,1.24837,0.459133,1.24837,0.459133,
1763897321858,1.24837,0.459134,1.24837,0.459134,
1763897321899,1.24836,0.459134,1.24836,0.459134,
1763897321934,1.24836,0.459134,1.24836,0.459134,
1763897321970,1.24836,0.459135,1.24836,0.459135,
1763897322013,1.24836,0.459135,1.24836,0.459135,
1763897322043,1.24836,0.459136,1.24836,0.459136,
1763897322077,1.24836,0.459136,1.24836,0.459136,
1763897322120,1.24836,0.459137,1.24836,0.459136,
1763897322169,1.24836,0.459137,1.24836,0.459137,
1763897322202,1.24835,0.459137,1.24835,0.459137,
1763897322233,1.24835,0.459138,1.24835,0.459138,
1763897322276,1.24835,0.459138,1.24835,0.459138,
1763897322304,1.24835,0.459138,1.24835,0.459138,
1763897322340,1.24835,0.459139,1.24835,0.459139,
1763897322386,1.24835,0.459139,1.24835,0.459139,
1763897322419,1.24835,0.45914,1.24835,0.45914,
1763897322460,1.24835,0.45914,1.24835,0.45914,
1763897322501,1.24834,0.45914,1.24834,0.459141,
1763897322534,1.24834,0.459141,1.24834,0.459141,
1763897322580,1.24834,0.459141,1.24834,0.459141,
1763897322605,1.24834,0.459142,1.24834,0.459142,
1763897322643,1.24834,0.459142,1.24834,0.459142,
1763897322692,1.24834,0.459142,1.24834,0.459142,
1763897322725,1.24834,0.459143,1.24834,0.459143,
1763897322750,1.24834,0.459143,1.24834,0.459143,
1763897322794,1.24833,0.459144,1.24833,0.459144,
1763897322836,1.24833,0.459144,1.24833,0.459144,
1763897322867,1.24833,0.459144,1.24833,0.459144,
1763897322908,1.24833,0.459145,1.24833,0.459145,
1763897322956,1.24833,0.459145,1.24833,0.459145,
1763897322985,1.24833,0.459146,1.24833,0.459146,
1763897323020,1.24833,0.459146,1.24833,0.459146,
1763897323063,1.24833,0.459147,1.24833,0.459147,
1763897323088,1.24832,0.459147,1.24832,0.459147,
1763897323131,1.24832,0.459147,1.24832,0.459147,
1763897323166,1.24832,0.459148,1.24832,0.459148,
1763897323196,1.24832,0.459148,1.24832,0.459148,
1763897323234,1.24832,0.459148,1.24832,0.459148,
1763897323271,1.24832,0.459149,1.24832,0.459149,
1763897323307,1.24832,0.459149,1.24832,0.459149,
1763897323351,1.24832,0.45915,1.24832,0.45915,
1763897323394,1.24831,0.45915,1.24831,0.45915,
1763897323433,1.24831,0.459151,1.24831,0.45915,
1763897323476,1.24831,0.459151,1.24831,0.459151,
1763897323508,1.24831,0.459151,1.24831,0.459151,
1763897323546,1.24831,0.459152,1.24831,0.459152,
1763897323592,1.24831,0.459152,1.24831,0.459152,
1763897323628,1.24831,0.459152,1.24831,0.459152,
1763897323659,1.24831,0.459153,1.24831,0.459153,
1763897323702,1.2483,0.459153,1.2483,0.459153,
1763897323727,1.2483,0.459154,1.2483,0.459154,
1763897323764,1.2483,0.459154,1.2483,0.459154,
1763897323802,1.2483,0.459154,1.2483,0.459154,
1763897323838,1.2483,0.459155,1.2483,0.459155,
1763897323879,1.2483,0.459155,1.2483,0.459155,
1763897323926,1.2483,0.459156,1.2483,0.459156,
1763897323963,1.2483,0.459156,1.2483,0.459156,
1763897324003,1.24829,0.459156,1.24829,0.459156,
1763897324042,1.24829,0.459157,1.24829,0.459157,
1763897324082,1.24829,0.459157,1.24829,0.459157,
1763897324119,1.24829,0.459158,1.24829,0.459158,
1763897324159,1.24829,0.459158,1.24829,0.459158,
1763897324192,1.24829,0.459158,1.24829,0.459159,
1763897324236,1.24829,0.459159,1.24829,0.459159,
1763897324277,1.24829,0.459159,1.24829,0.459159,
1763897324305,1.24828,0.45916,1.24828,0.45916,
1763897324336,1.24828,0.45916,1.24828,0.45916,
1763897324374,1.24828,0.459161,1.24828,0.459161,
1763897324416,1.24828,0.459161,1.24828,0.459161,
1763897324442,1.24828,0.459161,1.24828,0.459161,
1763897324474,1.24828,0.459162,1.24828,0.459162,
1763897324511,1.24828,0.459162,1.24828,0.459162,
1763897324549,1.24828,0.459162,1.24828,0.459162,
1763897324586,1.24827,0.459163,1.24827,0.459163,
1763897324632,1.24827,0.459163,1.24827,0.459163,
1763897324661,1.24827,0.459164,1.24827,0.459164,
1763897324697,1.24827,0.459164,1.24827,0.459164,
1763897324739,1.24827,0.459165,1.24827,0.459165,
1763897324769,1.24827,0.459165,1.24827,0.459165,
1763897324804,1.24827,0.459165,1.24827,0.459165,
1763897324852,1.24827,0.459165,1.24827,0.459165,
1763897324887,1.24826,0.459166,1.24826,0.459166,
1763897324925,1.24826,0.459166,1.24826,0.459166,
1763897324963,1.24826,0.459167,1.24826,0.459167,
1763897325008,1.24826,0.459167,1.24826,0.459167,
1763897325048,1.24826,0.459168,1.24826,0.459168,
1763897325080,1.24826,0.459168,1.24826,0.459168,
1763897325117,1.24826,0.459168,1.24826,0.459168,
1763897325153,1.24826,0.459169,1.24826,0.459169,
1763897325198,1.24825,0.459169,1.24825,0.459169,
1763897325233,1.24825,0.45917,1.24825,0.45917,
1763897325280,1.24825,0.45917,1.24825,0.45917,
1763897325311,1.24825,0.459171,1.24825,0.459171,
1763897325344,1.24825,0.459171,1.24825,0.459171,
1763897325387,1.24825,0.459171,1.24825,0.459171,
1763897325435,1.24825,0.459172,1.24825,0.459172,
1763897325473,1.24825,0.459172,1.24825,0.459172,
1763897325518,1.24824,0.459172,1.24824,0.459172,
1763897325551,1.24824,0.459173,1.24824,0.459173,
1763897325583,1.24824,0.459173,1.24824,0.459173,
1763897325626,1.24824,0.459174,1.24824,0.459174,
1763897325657,1.24824,0.459174,1.24824,0.459174,
1763897325695,1.24824,0.459174,1.24824,0.459174,
1763897325728,1.24824,0.459175,1.24824,0.459175,
1763897325767,1.24824,0.459175,1.24824,0.459175,
1763897325807,1.24823,0.459176,1.24823,0.459176,
1763897325849,1.24823,0.459176,1.24823,0.459176,
1763897325892,1.24823,0.459176,1.24823,0.459176,
1763897325925,1.24823,0.459177,1.24823,0.459177,
1763897325959,1.24823,0.459177,1.24823,0.459177,
1763897325997,1.24823,0.459178,1.24823,0.459178,
1763897326034,1.24823,0.459178,1.24823,0.459178,
1763897326074,1.24823,0.459178,1.24823,0.459178,
1763897326111,1.24822,0.459179,1.24822,0.459179,
1763897326152,1.24822,0.459179,1.24822,0.459179,
1763897326189,1.24822,0.45918,1.24822,0.45918,
1763897326232,1.24822,0.45918,1.24822,0.45918,
1763897326272,1.24822,0.45918,1.24822,0.45918,
1763897326309,1.24822,0.459181,1.24822,0.459181,
1763897326350,1.24822,0.459181,1.24822,0.459181,
1763897326377,1.24822,0.459182,1.24822,0.459182,
1763897326418,1.24821,0.459182,1.24821,0.459182,
1763897326456,1.24821,0.459183,1.24821,0.459183,
1763897326483,1.24821,0.459183,1.24821,0.459183,
1763897326525,1.24821,0.459183,1.24821,0.459183,
1763897326575,1.24821,0.459183,1.24821,0.459184,
1763897326609,1.24821,0.459184,1.24821,0.459184,
1763897326648,1.24821,0.459184,1.24821,0.459184,
1763897326688,1.24821,0.459185,1.24821,0.459185,
1763897326716,1.2482,0.459185,1.2482,0.459185,
1763897326749,1.2482,0.459186,1.2482,0.459186,
1763897326789,1.2482,0.459186,1.2482,0.459186,
1763897326818,1.2482,0.459186,1.2482,0.459186,
1763897326866,1.2482,0.459187,1.2482,0.459187,
1763897326900,1.2482,0.459187,1.2482,0.459187,
1763897326939,1.2482,0.459188,1.2482,0.459188,
1763897326982,1.2482,0.459188,1.24819,0.459188,
1763897327019,1.24819,0.459188,1.24819,0.459188,
1763897327060,1.24819,0.459189,1.24819,0.459189,
1763897327102,1.24819,0.459189,1.24819,0.459189,
1763897327144,1.24819,0.45919,1.24819,0.45919,
1763897327189,1.24819,0.45919,1.24819,0.45919,
1763897327222,1.24819,0.45919,1.24819,0.45919,
1763897327254,1.24819,0.459191,1.24819,0.459191,
1763897327300,1.24818,0.459191,1.24818,0.459191,
1763897327342,1.24818,0.459192,1.24818,0.459192,
1763897327374,1.24818,0.459192,1.24818,0.459192,
1763897327412,1.24818,0.459192,1.24818,0.459192,
1763897327441,1.24818,0.459193,1.24818,0.459193,
1763897327477,1.24818,0.459193,1.24818,0.459193,
1763897327514,1.24818,0.459194,1.24818,0.459194,
1763897327549,1.24818,0.459194,1.24818,0.459194,
1763897327581,1.24817,0.459194,1.24817,0.459194,
1763897327615,1.24817,0.459195,1.24817,0.459195,
1763897327656,1.24817,0.459195,1.24817,0.459195,
1763897327686,1.24817,0.459196,1.24817,0.459196,
1763897327741,1.24817,0.459196,1.24817,0.459196,
1763897327791,1.24817,0.459196,1.24817,0.459196,
1763897327806,1.24817,0.459197,1.24817,0.459197,
1763897327845,1.24817,0.459197,1.24817,0.459197,
1763897327887,1.24816,0.459198,1.24816,0.459198,
1763897327911,1.24816,0.459198,1.24816,0.459198,
1763897327948,1.24816,0.459198,1.24816,0.459198,
1763897327989,1.24816,0.459199,1.24816,0.459199,
1763897328019,1.24816,0.459199,1.24816,0.459199,
1763897328063,1.24816,0.459199,1.24816,0.459199,
1763897328099,1.24816,0.4592,1.24816,0.4592,
1763897328135,1.24816,0.4592,1.24816,0.4592,
1763897328181,1.24815,0.459201,1.24815,0.459201,
1763897328227,1.24815,0.459201,1.24815,0.459201,
1763897328270,1.24815,0.459202,1.24815,0.459202,
1763897328304,1.24815,0.459202,1.24815,0.459202,
1763897328339,1.24815,0.459202,1.24815,0.459202,
1763897328382,1.24815,0.459203,1.24815,0.459203,
1763897328423,1.24815,0.459203,1.24815,0.459203,
1763897328458,1.24815,0.459204,1.24815,0.459204,
1763897328503,1.24814,0.459204,1.24814,0.459204,
1763897328530,1.24814,0.459204,1.24814,0.459204,
1763897328569,1.24814,0.459205,1.24814,0.459205,
1763897328614,1.24814,0.459205,1.24814,0.459205,
1763897328638,1.24814,0.459205,1.24814,0.459205,
1763897328677,1.24814,0.459206,1.24814,0.459206,
1763897328710,1.24814,0.459206,1.24814,0.459206,
1763897328748,1.24814,0.459207,1.24814,0.459207,
1763897328783,1.24813,0.459207,1.24813,0.459207,
1763897328831,1.24813,0.459208,1.24813,0.459208,
1763897328868,1.24813,0.459208,1.24813,0.459208,
1763897328906,1.24813,0.459208,1.24813,0.459208,
1763897328951,1.24813,0.459209,1.24813,0.459209,
1763897328985,1.24813,0.459209,1.24813,0.459209,
1763897329017,1.24813,0.459209,1.24813,0.459209,
1763897329055,1.24813,0.45921,1.24813,0.45921,
1763897329091,1.24812,0.45921,1.24812,0.45921,
1763897329126,1.24812,0.459211,1.24812,0.459211,
1763897329171,1.24812,0.459211,1.24812,0.459211,
1763897329202,1.24812,0.459212,1.24812,0.459212,
1763897329233,1.24812,0.459212,1.24812,0.459212,
1763897329281,1.24812,0.459212,1.24812,0.459212,
1763897329311,1.24812,0.459213,1.24812,0.459213,
1763897329353,1.24812,0.459213,1.24812,0.459213,
1763897329403,1.24811,0.459214,1.24811,0.459214,
1763897329452,1.24811,0.459214,1.24811,0.459214,
1763897329479,1.24811,0.459214,1.24811,0.459214,
1763897329514,1.24811,0.459215,1.24811,0.459215,
1763897329550,1.24811,0.459215,1.24811,0.459215,
1763897329570,1.24811,0.459215,1.24811,0.459215,
1763897329624,1.24811,0.459216,1.24811,0.459216,
1763897329655,1.24811,0.459216,1.24811,0.459216,
1763897329685,1.2481,0.459217,1.2481,0.459217,
1763897329722,1.2481,0.459217,1.2481,0.459217,
1763897329780,1.2481,0.459218,1.2481,0.459218,
1763897329802,1.2481,0.459218,1.2481,0.459218,
1763897329836,1.2481,0.459218,1.2481,0.459218,
1763897329867,1.2481,0.459219,1.2481,0.459219,
1763897329907,1.2481,0.459219,1.2481,0.459219,
1763897329934,1.2481,0.459219,1.2481,0.459219,
1763897329965,1.24809,0.45922,1.24809,0.45922,
1763897330008,1.24809,0.45922,1.24809,0.45922,
1763897330047,1.24809,0.459221,1.24809,0.459221,
