x,y
1.2676245886713942,0.4546481355499148
1.2676168487282795,0.45464093318538606
1.2675966869375956,0.4546202407285646
1.267581033340538,0.4546040037358204
1.2675564911433344,0.45458030419663853
1.2675401489196612,0.45456455628352077
1.2675224869750283,0.4545469135701431
1.267486879401565,0.45452240715783343
1.2674653878621012,0.45450960618196945
1.2674128800705435,0.4544808887676267
1.2673681248289366,0.4544603822075347
1.2673341629520871,0.4544460471821874
1.2672956096587116,0.4544308352486958
1.2672543414180506,0.45441641487974577
1.2672115319474073,0.4544028409128496
1.2671454522291072,0.45438437633358114
1.2671001746157395,0.4543732814643608
1.2670531058026935,0.4543630894789409
1.2669727976414453,0.45434742753926327
1.266883467161038,0.45433268330277327
1.2667904627936857,0.45431952663595687
1.2667589126911418,0.45431551905174694
1.2666630928965592,0.4543046399034961
1.2665603309353246,0.454282797176558
1.2664931771082095,0.4542678315137699
1.2663933443766364,0.4542531164760192
1.2662932036842296,0.4542482006621385
1.265891780986172,0.4542692962097585
1.2647795830163853,0.45438008747083786
1.263668626410152,0.45452883377053305
1.2629355227707264,0.454656180141106
1.2622078061130848,0.45480600853320463
1.2614527498304926,0.4549771424631001
1.2614515843018475,0.4549833228378717
1.2614504075746718,0.4549846244582307
1.2614478546210377,0.45498490203682973
1.2614451933458994,0.45498569851265036
1.261441388525197,0.4549871214082104
1.2614374213024078,0.45498793906922896
1.2614336222320897,0.45498922182160767
1.2614310028808342,0.4549901263426566
1.261427110138835,0.4549911361760503
1.2614230957789119,0.4549920143869707
1.261420566173452,0.45499302486565285
1.2614179995840575,0.45499375041938545
1.261415331540334,0.4549942071402914
1.2614114113920636,0.45499547248724603
1.2614064068272193,0.4549970508126356
1.2614037021196987,0.45499753710833174
1.2613997710197096,0.45499895787118994
1.2613971971972793,0.45499955938321063
1.2613932130293055,0.4550006302941013
1.2613906483444555,0.4550014169884122
1.2613868521303195,0.45500255244063215
1.2613829151360294,0.45500361982175797
1.261379011304333,0.45500476437541576
1.261375062807848,0.4550058812329673
1.261371317397601,0.45500699011908946
1.2613686703666405,0.45500760841869564
