step,x,y,z,yaw,lane_id,segment_id,parent_segment_id,lane_side,direction,direction_group,connect_next
1420,15.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1421,14.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1422,14.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1423,13.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1424,13.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1425,12.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1426,12.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1427,11.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1428,11.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1429,10.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1430,10.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1431,9.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1432,9.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1433,8.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1434,8.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1435,7.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1436,7.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1437,6.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1438,6.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1439,5.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1440,5.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1441,4.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1442,4.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1443,3.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1444,3.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1445,2.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1446,2.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1447,1.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1448,1.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1449,0.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1450,0.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1451,-0.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1452,-1.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1453,-1.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1454,-2.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1455,-2.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1456,-3.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1457,-3.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1458,-4.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1459,-4.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1460,-5.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1461,-5.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1462,-6.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1463,-6.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1464,-7.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1465,-7.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1466,-8.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1467,-8.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1468,-9.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1469,-9.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1470,-10.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1471,-10.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1472,-11.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1473,-11.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1474,-12.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1475,-12.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1476,-13.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1477,-13.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1478,-14.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1479,-14.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1480,-15.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1481,-15.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1482,-16.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1483,-16.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1484,-17.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1485,-17.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1486,-18.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1487,-18.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1488,-19.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1489,-19.500,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,1
1490,-20.000,-1.500,0.500,180.000,H_y-3.0_x-20.0_20.0_reverse_right,H_y-3.0_x-20.0_20.0,H_y-3.0_x-20.0_20.0,right,reverse,reverse_right,0
1491,-18.500,-34.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1492,-18.500,-33.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1493,-18.500,-33.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1494,-18.500,-32.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1495,-18.500,-32.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1496,-18.500,-31.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1497,-18.500,-31.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1498,-18.500,-30.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1499,-18.500,-30.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1500,-18.500,-29.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1501,-18.500,-29.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1502,-18.500,-28.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1503,-18.500,-28.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1504,-18.500,-27.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1505,-18.500,-27.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1506,-18.500,-26.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1507,-18.500,-26.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1508,-18.500,-25.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1509,-18.500,-25.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1510,-18.500,-24.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1511,-18.500,-24.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1512,-18.500,-23.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1513,-18.500,-23.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1514,-18.500,-22.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1515,-18.500,-22.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1516,-18.500,-21.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1517,-18.500,-21.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1518,-18.500,-20.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1519,-18.500,-20.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1520,-18.500,-19.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1521,-18.500,-19.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1522,-18.500,-18.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1523,-18.500,-18.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1524,-18.500,-17.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1525,-18.500,-17.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1526,-18.500,-16.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1527,-18.500,-16.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1528,-18.500,-15.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1529,-18.500,-15.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1530,-18.500,-14.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1531,-18.500,-14.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1532,-18.500,-13.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1533,-18.500,-13.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1534,-18.500,-12.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1535,-18.500,-12.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1536,-18.500,-11.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1537,-18.500,-11.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1538,-18.500,-10.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1539,-18.500,-10.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1540,-18.500,-9.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1541,-18.500,-9.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1542,-18.500,-8.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1543,-18.500,-8.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1544,-18.500,-7.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1545,-18.500,-7.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1546,-18.500,-6.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1547,-18.500,-6.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1548,-18.500,-5.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1549,-18.500,-5.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1550,-18.500,-4.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1551,-18.500,-4.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1552,-18.500,-3.500,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,1
1553,-18.500,-3.000,0.500,90.000,V_x-20.0_y-34.0_-3.0_forward_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,forward,forward_right,0
1554,-21.500,-3.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_reverse_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,reverse,reverse_right,1
1555,-21.500,-3.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_reverse_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,reverse,reverse_right,1
1556,-21.500,-4.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_reverse_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,reverse,reverse_right,1
1557,-21.500,-4.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_reverse_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,reverse,reverse_right,1
1558,-21.500,-5.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_reverse_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,reverse,reverse_right,1
1559,-21.500,-5.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_reverse_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,reverse,reverse_right,1
1560,-21.500,-6.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_reverse_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,reverse,reverse_right,1
1561,-21.500,-6.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_reverse_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,reverse,reverse_right,1
1562,-21.500,-7.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_reverse_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,reverse,reverse_right,1
1563,-21.500,-7.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_reverse_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,reverse,reverse_right,1
1564,-21.500,-8.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_reverse_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,reverse,reverse_right,1
1565,-21.500,-8.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_reverse_right,V_x-20.0_y-34.0_-3.0,V_x-20.0_y-34.0_-3.0,right,reverse,reverse_right,1
