step,x,y,z,yaw,lane_id,segment_id,parent_segment_id,lane_side,direction,direction_group,connect_next
1991,-18.500,40.500,0.500,90.000,V_x-20.0_y26.0_48.0_forward_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,forward,forward_right,1
1992,-18.500,41.000,0.500,90.000,V_x-20.0_y26.0_48.0_forward_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,forward,forward_right,1
1993,-18.500,41.500,0.500,90.000,V_x-20.0_y26.0_48.0_forward_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,forward,forward_right,1
1994,-18.500,42.000,0.500,90.000,V_x-20.0_y26.0_48.0_forward_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,forward,forward_right,1
1995,-18.500,42.500,0.500,90.000,V_x-20.0_y26.0_48.0_forward_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,forward,forward_right,1
1996,-18.500,43.000,0.500,90.000,V_x-20.0_y26.0_48.0_forward_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,forward,forward_right,1
1997,-18.500,43.500,0.500,90.000,V_x-20.0_y26.0_48.0_forward_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,forward,forward_right,1
1998,-18.500,44.000,0.500,90.000,V_x-20.0_y26.0_48.0_forward_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,forward,forward_right,1
1999,-18.500,44.500,0.500,90.000,V_x-20.0_y26.0_48.0_forward_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,forward,forward_right,1
2000,-18.500,45.000,0.500,90.000,V_x-20.0_y26.0_48.0_forward_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,forward,forward_right,1
2001,-18.500,45.500,0.500,90.000,V_x-20.0_y26.0_48.0_forward_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,forward,forward_right,1
2002,-18.500,46.000,0.500,90.000,V_x-20.0_y26.0_48.0_forward_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,forward,forward_right,1
2003,-18.500,46.500,0.500,90.000,V_x-20.0_y26.0_48.0_forward_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,forward,forward_right,1
2004,-18.500,47.000,0.500,90.000,V_x-20.0_y26.0_48.0_forward_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,forward,forward_right,1
2005,-18.500,47.500,0.500,90.000,V_x-20.0_y26.0_48.0_forward_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,forward,forward_right,1
2006,-18.500,48.000,0.500,90.000,V_x-20.0_y26.0_48.0_forward_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,forward,forward_right,0
2007,-18.500,48.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2008,-18.500,47.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2009,-18.500,47.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2010,-18.500,46.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2011,-18.500,46.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2012,-18.500,45.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2013,-18.500,45.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2014,-18.500,44.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2015,-18.500,44.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2016,-18.500,43.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2017,-18.500,43.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2018,-18.500,42.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2019,-18.500,42.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2020,-18.500,41.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2021,-18.500,41.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2022,-18.500,40.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2023,-18.500,40.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2024,-18.500,39.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2025,-18.500,39.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2026,-18.500,38.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2027,-18.500,38.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2028,-18.500,37.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2029,-18.500,37.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2030,-18.500,36.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2031,-18.500,36.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2032,-18.500,35.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2033,-18.500,35.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2034,-18.500,34.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2035,-18.500,34.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2036,-18.500,33.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2037,-18.500,33.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2038,-18.500,32.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2039,-18.500,32.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2040,-18.500,31.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2041,-18.500,31.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2042,-18.500,30.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2043,-18.500,30.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2044,-18.500,29.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2045,-18.500,29.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2046,-18.500,28.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2047,-18.500,28.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2048,-18.500,27.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2049,-18.500,27.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2050,-18.500,26.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,1
2051,-18.500,26.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_left,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,left,reverse,reverse_left,0
2052,-21.500,48.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2053,-21.500,47.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2054,-21.500,47.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2055,-21.500,46.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2056,-21.500,46.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2057,-21.500,45.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2058,-21.500,45.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2059,-21.500,44.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2060,-21.500,44.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2061,-21.500,43.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2062,-21.500,43.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2063,-21.500,42.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2064,-21.500,42.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2065,-21.500,41.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2066,-21.500,41.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2067,-21.500,40.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2068,-21.500,40.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2069,-21.500,39.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2070,-21.500,39.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2071,-21.500,38.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2072,-21.500,38.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2073,-21.500,37.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2074,-21.500,37.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2075,-21.500,36.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2076,-21.500,36.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2077,-21.500,35.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2078,-21.500,35.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2079,-21.500,34.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2080,-21.500,34.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2081,-21.500,33.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2082,-21.500,33.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2083,-21.500,32.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2084,-21.500,32.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2085,-21.500,31.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2086,-21.500,31.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2087,-21.500,30.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2088,-21.500,30.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2089,-21.500,29.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2090,-21.500,29.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2091,-21.500,28.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2092,-21.500,28.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2093,-21.500,27.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2094,-21.500,27.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2095,-21.500,26.500,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,1
2096,-21.500,26.000,0.500,-90.000,V_x-20.0_y26.0_48.0_reverse_right,V_x-20.0_y26.0_48.0,V_x-20.0_y26.0_48.0,right,reverse,reverse_right,0
2097,-20.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2098,-19.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2099,-19.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2100,-18.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2101,-18.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2102,-17.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2103,-17.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2104,-16.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2105,-16.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2106,-15.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2107,-15.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2108,-14.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2109,-14.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2110,-13.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2111,-13.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2112,-12.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2113,-12.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2114,-11.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2115,-11.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2116,-10.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2117,-10.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2118,-9.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2119,-9.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2120,-8.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2121,-8.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2122,-7.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2123,-7.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2124,-6.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2125,-6.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2126,-5.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2127,-5.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2128,-4.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2129,-4.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2130,-3.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2131,-3.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2132,-2.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2133,-2.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2134,-1.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2135,-1.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2136,-0.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2137,0.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2138,0.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2139,1.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2140,1.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2141,2.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2142,2.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2143,3.000,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
2144,3.500,27.500,0.500,0.000,H_y26.0_x-20.0_20.0_forward_left,H_y26.0_x-20.0_20.0,H_y26.0_x-20.0_20.0,left,forward,forward_left,1
