step,x,y,z,yaw,lane_id,segment_id,segment_type,direction,source,target,connect_next
1032,-4.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1033,-3.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1034,-3.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1035,-2.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1036,-2.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1037,-1.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1038,-1.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1039,-0.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1040,0.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1041,0.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1042,1.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1043,1.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1044,2.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1045,2.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1046,3.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1047,3.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1048,4.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1049,4.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1050,5.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1051,5.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1052,6.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1053,6.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1054,7.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1055,7.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1056,8.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1057,8.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1058,9.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1059,9.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1060,10.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1061,10.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1062,11.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1063,11.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1064,12.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1065,12.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1066,13.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1067,13.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1068,14.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1069,14.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1070,15.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1071,15.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1072,16.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1073,16.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1074,17.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1075,17.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1076,18.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1077,18.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1078,19.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1079,19.500,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,1
1080,20.000,-3.000,0.500,0.000,H_y-3.0_x-20.0_20.0_fwd,H_y-3.0_x-20.0_20.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_20p00_m3p00,0
1081,-20.000,-3.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1082,-20.000,-3.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1083,-20.000,-4.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1084,-20.000,-4.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1085,-20.000,-5.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1086,-20.000,-5.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1087,-20.000,-6.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1088,-20.000,-6.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1089,-20.000,-7.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1090,-20.000,-7.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1091,-20.000,-8.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1092,-20.000,-8.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1093,-20.000,-9.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1094,-20.000,-9.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1095,-20.000,-10.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1096,-20.000,-10.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1097,-20.000,-11.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1098,-20.000,-11.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1099,-20.000,-12.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1100,-20.000,-12.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1101,-20.000,-13.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1102,-20.000,-13.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1103,-20.000,-14.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1104,-20.000,-14.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1105,-20.000,-15.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1106,-20.000,-15.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1107,-20.000,-16.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1108,-20.000,-16.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1109,-20.000,-17.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1110,-20.000,-17.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1111,-20.000,-18.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1112,-20.000,-18.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1113,-20.000,-19.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1114,-20.000,-19.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1115,-20.000,-20.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1116,-20.000,-20.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1117,-20.000,-21.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1118,-20.000,-21.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1119,-20.000,-22.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1120,-20.000,-22.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1121,-20.000,-23.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1122,-20.000,-23.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1123,-20.000,-24.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1124,-20.000,-24.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1125,-20.000,-25.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1126,-20.000,-25.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1127,-20.000,-26.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1128,-20.000,-26.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1129,-20.000,-27.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1130,-20.000,-27.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1131,-20.000,-28.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1132,-20.000,-28.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1133,-20.000,-29.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1134,-20.000,-29.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1135,-20.000,-30.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1136,-20.000,-30.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1137,-20.000,-31.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1138,-20.000,-31.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1139,-20.000,-32.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1140,-20.000,-32.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1141,-20.000,-33.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1142,-20.000,-33.500,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,1
1143,-20.000,-34.000,0.500,-90.000,V_x-20.0_y-34.0_-3.0_rev,V_x-20.0_y-34.0_-3.0_rev,straight,bidirectional,J_m20p00_m3p00,J_m20p00_m34p00,0
1144,-20.000,-3.000,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1145,-20.000,-2.500,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1146,-20.000,-2.000,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1147,-20.000,-1.500,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1148,-20.000,-1.000,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1149,-20.000,-0.500,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1150,-20.000,0.000,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1151,-20.000,0.500,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1152,-20.000,1.000,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1153,-20.000,1.500,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1154,-20.000,2.000,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1155,-20.000,2.500,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1156,-20.000,3.000,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1157,-20.000,3.500,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1158,-20.000,4.000,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1159,-20.000,4.500,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1160,-20.000,5.000,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1161,-20.000,5.500,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1162,-20.000,6.000,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1163,-20.000,6.500,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1164,-20.000,7.000,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1165,-20.000,7.500,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1166,-20.000,8.000,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1167,-20.000,8.500,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1168,-20.000,9.000,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1169,-20.000,9.500,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1170,-20.000,10.000,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
1171,-20.000,10.500,0.500,90.000,V_x-20.0_y-3.0_26.0_fwd,V_x-20.0_y-3.0_26.0_fwd,straight,bidirectional,J_m20p00_m3p00,J_m20p00_26p00,1
